timestamp,segment,rf_power_mean,rf_power_var,cmd_rate,cmd_invalid_ratio,mode_change_flag,bit_error_rate,link_status,attitude_error,thermal_drift,payload_data_integrity,anomaly_score,label
238,link,1.097837031615489,0.16210853233696104,5,0.008776192514978147,0,0.0005282668636472199,lost,0.1038491570703577,0.052481454514389875,0.9183433937784801,0.05760701074090336,benign
239,ground,8.910955682611359,3.5151121017561127,5,0.4376474126382598,1,0.09194544777398095,nominal,1.2425378623149737,0.4198933009600176,0.4348177525570947,0.901849357947914,uplink_jamming
240,link,1.821689077902267,0.5721295782871589,15,0.43532932586768275,1,0.009700359750480825,nominal,1.7558630787742278,0.5633326826071239,0.11697496289917832,0.7029468707500836,unauthorized_command
241,link,4.177544724769586,0.9362264116034296,3,0.034786074503641906,0,0.020496335059572077,nominal,2.1087082878433567,0.46733765109144326,0.5797645786489115,0.9820446740000242,spoofing
242,ground,1.5998210163919735,0.5118588454144193,12,0.19526333363024406,1,0.013703490265555611,nominal,2.091530110186435,0.37308999452969205,0.09875956421974483,0.4383278604585417,unauthorized_command
243,ground,1.350350306060292,1.0629308888945106,2,0.04268919455962873,0,0.0009957971354002892,degraded,0.07299484532006077,0.05441617015776183,0.9532694426209305,0.12192496097220559,benign
244,space,0.49488879894407245,0.3049239529661325,20,0.617226998349392,1,0.006324302451266602,nominal,1.6104410148186599,0.37646369733275475,0.4174769801644473,0.9665253030076646,unauthorized_command
245,space,0.7303929920968774,0.4223306123397683,3,0.1383614260736639,1,0.002035348738868964,nominal,1.8878405145609476,0.5859584872343556,0.2327836526387318,0.8977394988570211,ground_segment_compromise
246,link,1.0399007420293664,0.3744213324433421,3,0.0948063819069373,0,0.0081306279721412,nominal,0.0568482546458505,0.017541339946375238,0.8484514315169536,0.06104639836659376,benign
247,ground,1.6060793442751655,0.40137102884917025,6,0.05402368871577694,1,0.004345309633044954,nominal,1.8786506260873592,0.3109989828817057,0.10081203131560713,0.6128783737938333,ground_segment_compromise
248,ground,1.8981619632423423,0.6593964365427238,3,0.041753537033903866,0,0.00016660471244215992,degraded,0.09665200483514302,0.08324153482029337,0.8621430656622895,0.15434688069361163,benign
249,space,1.0263877581489114,0.7676050805257701,14,0.40624043438870705,0,0.017287325329119467,degraded,1.9827391000843444,0.47501901003157543,0.49587876569530975,0.7346132147112716,unauthorized_command
250,space,1.159398345579467,0.7489059821353286,6,0.003955969850188724,0,0.006508332215614849,nominal,0.09910178557714219,0.04590757424147309,0.8658461230682789,0.01574451302991827,benign
251,link,1.1391743173223348,0.3981573274801731,2,0.07186223218763077,0,0.00281825003295472,degraded,0.04460291645425021,0.046801679543291196,0.9071084946195597,0.14309501778529612,benign
252,link,1.468252058365244,0.48678900022050453,2,0.028440310547477123,0,0.009453716496147778,lost,-0.00042418580717502874,0.0436542286867235,0.9904287834152703,0.24709367842592725,benign
253,space,2.2062134759810306,1.0448068604397356,4,0.20608497349733423,1,0.01618083319962076,nominal,2.022745738165376,0.5558336423211705,0.00851798068303422,0.5545791992581175,spoofing
254,ground,1.9941669967902982,0.9560998612955216,6,0.053710861408522645,0,0.004056452594472375,degraded,0.1004278040412175,0.037782847203898684,0.8769031627412534,0.10408768511327575,benign
255,ground,1.2522416281915085,0.5354758341828936,5,0.017157859659144202,0,0.007966448690151381,nominal,0.14860454093782305,0.07606866883031474,0.9745039903658725,0.07324426815207216,benign
256,ground,0.6214365765919749,0.4524577915708242,6,0.10429039173249473,0,0.0045790029512707145,degraded,0.12467801021671458,0.027575125198112168,0.9472946349238146,0.015497207134392309,benign
257,space,1.4647049923954079,0.4805737781684726,5,0.25311857970070883,0,0.0032073358231157123,nominal,0.13799613715237358,0.08058608388973772,0.8177156679273289,0.20306168274827294,benign
258,link,0.6398661407947315,0.1945802170034261,6,0.03814970593316264,0,0.006871899964686766,lost,0.0592763942777459,0.03014888772472241,0.9520656442808275,0.21672341533906336,benign
259,space,1.467016879986168,0.5587297547726141,3,0.01576848120269372,0,0.009546663568790689,nominal,0.10508426977236489,0.05211307650052123,0.8719351122446136,0.20617030303820486,benign
260,ground,0.6909516885258062,0.3953885519922828,7,0.0043623315619308834,0,0.008662328702676704,nominal,0.22494336930828934,0.08628018362149967,0.8004153035200163,0.07821263223985565,benign
261,link,0.0996498411115826,0.8896685289579627,2,0.01488989135996212,0,0.005187478471147095,degraded,0.042313360463785726,0.033097427783468,0.8927970834880762,0.039985277424651945,benign
262,ground,1.4630341229139554,0.200437308691914,4,0.11037229282114022,0,0.003018000558611551,nominal,1.0517888119701637,0.49924171120789584,0.15906795024908926,0.6592063353582176,payload_data_manipulation
263,ground,1.0393888639331668,0.7107841822812907,5,0.2061700110820898,0,0.004672609960075026,nominal,2.5611017838488577,0.5369773437115056,0.42621090042739934,0.46750187831597906,ground_segment_compromise
264,space,2.7617289621937484,0.627687363638908,5,0.09223543556822233,0,0.02856001712785705,degraded,2.019672921228153,0.6049049606854338,0.3235146477081798,0.5530560596994276,spoofing
265,ground,2.8847757674478025,0.8845171334769757,4,0.24092209366161993,1,0.04305561246402221,nominal,1.9659304431063218,0.5230101173469863,0.2867204129478815,0.6131703845421536,spoofing
266,space,9.32124598740378,4.85206069809241,2,0.41028658360609255,0,0.1014577598779476,nominal,2.1951103921592394,0.5608584645350179,0.30062414219076206,0.7436563197730521,uplink_jamming
267,space,1.1554290953974058,0.18426495961940215,4,0.1314231758497225,0,0.0019249315063582706,degraded,0.06193223650955297,0.05961489159535968,0.8373180193746336,0.05646965993071368,benign
268,link,1.7483552037229906,0.30691609805688935,4,0.22110116244920325,0,0.005254451263621796,lost,0.13531290184551512,0.039998970980508954,0.9431241433943571,0.2060824305010531,benign
269,link,1.4250396662087765,0.5835361504478801,16,0.4071664540786493,0,0.019254651677222782,nominal,1.7694151339826905,0.575656467491314,0.3842683643959517,0.5884972383021833,unauthorized_command
270,space,1.260243922387116,0.3364143980624786,4,0.15488596546361452,0,0.001758902834186621,nominal,1.705333884286319,0.45413613638989153,0.4100576490943623,0.75621077194524,ground_segment_compromise
271,ground,2.841326494520748,1.3757101289982325,5,0.49048331732752776,0,0.02035846420099901,lost,2.4172463603523004,0.31614668775102617,0.30887054095988065,0.7079563027422653,spoofing
272,ground,0.42822027011724983,0.6083291375701185,8,0.015671794533919647,0,0.0009761003810899161,nominal,0.07245090982308752,0.06001663182008424,0.9348587147400049,0.2939866342074835,benign
273,ground,0.5607630993289701,0.4331695237091335,5,0.3633962183158435,0,0.002236126197926648,nominal,1.5441617695990582,0.5637169070701503,0.2844457584647146,0.9254110765516635,ground_segment_compromise
274,space,0.3308966722478104,0.3082047512931104,2,0.006592995940377075,0,0.007193881555748203,nominal,0.04649042185528342,0.08438081225683641,0.9192087190955295,0.032235165788672436,benign
275,link,1.8654257729349868,0.33300992634246446,5,0.08766194316875912,0,0.002367975854561801,lost,0.10561905948983476,0.04180631621563944,0.879886455806171,0.12567876718122567,benign
276,ground,0.8796809728149644,0.4322631351802806,7,0.010003898812373225,0,0.0005662555737755803,nominal,0.09015046758928424,0.037784361098282586,0.9069598932562385,0.2988673479133916,benign
277,link,0.43241908548404584,0.17875244650506877,6,0.05426085331019892,0,0.008910216829672116,degraded,0.013673949406828478,0.06790078361277513,0.9918168484564807,0.05770390894617452,benign
278,ground,3.2858234904039874,0.8308952013005065,2,0.32819604514167944,0,0.010344760103671212,nominal,1.947090621251151,0.4112670541144229,0.48788520268903524,0.7530587442720713,spoofing
279,space,1.3858980886178305,0.5260653483489923,3,0.06762332648611194,0,0.0059763243986890036,nominal,0.10347695544465543,0.08803271541663937,0.888300784656235,0.03920178912397871,benign
280,link,1.8742879570292668,0.4218536171183623,5,0.08879083883068706,0,0.005862354987807616,degraded,0.12783679194179678,0.03400740351665922,0.9245908088366763,0.13406225856013168,benign
281,ground,2.7522861574970463,1.3503794988861721,3,0.1582377973176535,0,0.047343218240267576,nominal,1.2844018887106863,0.5468243298071535,0.0029210445933019356,0.6476069490274896,spoofing
282,space,0.9899116741493649,0.7942069381634208,3,0.01571327778994891,0,0.006847251638810046,nominal,0.09586424880517534,0.05486183455321398,0.8677013758850947,0.002127543832311296,benign
283,ground,10.62299213737689,4.114337738343769,4,0.18219316946637007,0,0.18485359739742263,nominal,1.42792542779147,0.4362205094883471,0.48822616245438477,0.5302619376819342,uplink_jamming
284,ground,1.0406392110280993,0.49242138365663385,4,0.13997377127962288,0,0.0004986014639916425,degraded,0.08632495091000175,0.009339985286599052,0.8997935888441586,0.021663955600556385,benign
285,link,14.224699418971507,4.352209955246803,4,0.09934459778456835,1,0.17288513181536305,degraded,2.7335813348256313,0.5289520209316353,0.5606521301055082,0.5239206423832039,uplink_jamming
286,space,2.0991450935668166,1.5996615207819143,4,0.6205506887979642,0,0.01357892491241549,nominal,2.1474857278544106,0.43345777018705395,0.3835210976339759,0.541409520745531,spoofing
287,link,3.7219034854381414,1.0783530420923528,4,0.3517831902948533,0,0.015084419634680959,nominal,2.0096906188490125,0.49757671661303077,0.2831415063387138,0.6941874936458969,spoofing
288,ground,1.6012256239915361,0.635964069165794,16,0.2640671037591099,0,0.014521226521249488,nominal,1.8446965425502133,0.5664543542553216,0.5263858417158214,0.5742171312200086,unauthorized_command
289,ground,0.49253865417082876,0.4801599294136887,5,0.024758970492907397,0,0.00258226813259983,nominal,0.0305561495183493,0.05600113651022579,0.9483990782252345,0.015683730980627884,benign
290,link,1.2294456981809494,0.40950388800271964,11,0.5044832620154587,1,0.008577687787894204,nominal,2.786706073762923,0.5558136723026449,0.19291980530300448,0.42079042588841026,unauthorized_command
291,space,1.4343862502953855,0.2627327145780291,1,0.25154671311487004,0,0.000520237550294469,degraded,0.13098693923514343,0.04063007773279369,0.8751942443858278,0.2268930290940882,benign
292,link,0.6206173710323125,0.8019247919931356,6,0.05135764621287968,1,0.006993847409873672,nominal,0.1259531111802463,0.030450507261225286,0.834679213241224,0.2174360924875158,benign
293,ground,1.4353733222942016,0.689762619294324,4,0.015776796816181944,0,0.0013605623443164294,nominal,0.1073467649193344,0.03955736859960016,0.810901855482744,0.250931921212837,benign
294,link,1.092272651169673,0.6969110581928345,5,0.0009487010244155355,0,0.003316578441770175,nominal,0.08779300418453348,0.04957146892546872,0.99996984889728,0.0006552428571746316,benign
295,space,9.943184275413671,5.053540630615501,10,0.19772774828167342,0,0.08940046029957269,lost,2.4135801559326056,0.38270161485346066,0.4856217266621674,0.6275700350365268,uplink_jamming
296,space,0.13266803923350468,0.7664152385433548,9,0.05906445359697766,0,0.009113418162164088,nominal,0.04309708406723665,0.05728959455692983,0.9594841107883328,0.2160334000544837,benign
297,ground,0.5118101757399603,0.2587173932081901,6,0.03728657808381604,0,0.001156056106115122,degraded,0.03177819638789035,0.04229259998698191,0.979902553019262,0.2822639719024454,benign
298,ground,11.761734661388155,7.205529568265414,6,0.40904553549510925,0,0.14790921856658362,nominal,1.3053506348945048,0.4948477071475354,0.08567138200073081,0.633660808046604,uplink_jamming
299,space,1.2515451843118734,0.2846048907338982,2,0.41568115969199154,0,0.006720525405053619,lost,1.9131890273576784,0.46691518714261776,0.21771949019706208,0.7606547004377817,ground_segment_compromise
300,space,1.0013305790632758,0.2604067141565477,22,0.42389517411138744,0,0.005550456098047852,nominal,2.034684901329035,0.29006437355809744,0.04888433862776513,0.5160035401672314,unauthorized_command
301,ground,1.341611507394404,0.42901075395860544,3,0.2183328727322458,0,0.009789195561198998,nominal,1.7610858113129655,0.5308758204311393,0.38125675242178314,0.8834583509759988,ground_segment_compromise
302,ground,0.6457043665308924,0.5114235681102349,15,0.3569143136623556,1,0.014194741696020405,nominal,2.0946016517371175,0.2528440091685739,0.3492868816888452,0.6140622942095507,unauthorized_command
303,ground,0.1621041082817497,0.5410136752009791,6,0.004833100236280415,0,0.0019269109469296796,nominal,0.13961742044718412,0.05588496625534113,0.9465754905767797,0.15250664626937768,benign
304,ground,0.5790031101191997,0.5265575630154129,8,0.20818359880853815,0,0.0041366552358320695,nominal,1.3917095979321452,0.3878469852574973,0.30725314601919834,0.9644141126339391,ground_segment_compromise
305,ground,0.8323779590659867,0.23178705733968624,6,0.03367765692866978,0,0.003855525014916693,nominal,0.14447706155845125,0.08087395521984828,0.912428950765517,0.16581116701366203,benign
306,ground,1.042694305067479,0.7061175481968575,5,0.013706785668788841,1,0.0025240171494215124,degraded,0.22661938001191717,0.049582074467905225,0.8124959522715642,0.21636734024967497,benign
307,link,1.352327043499671,0.570284954988397,7,0.028024749647607455,0,0.009481985067430674,lost,0.17055026036618084,0.0645542386774311,0.9499228568775547,0.2182689106296602,benign
308,space,14.430591061926762,5.645037855448997,5,0.2921796136846174,1,0.10754135605327378,nominal,1.5314414773806333,0.4349684320137907,0.04803804151737936,0.6846719079067141,uplink_jamming
309,ground,1.3051868498626424,0.5299195915037576,6,0.08495437490059855,0,0.008545154359107495,degraded,0.07776654661505476,0.038838272997266526,0.8423596299763005,0.237761930286401,benign
310,space,1.4630381168198694,0.6807371283585907,4,0.014754132723329108,0,0.0008001826975767934,lost,0.0999738738165986,0.051143772343837296,0.8672787446805819,0.15570650807356673,benign
311,space,1.228234875714354,0.26646964357671477,3,0.35801817828941235,0,0.004420662131180751,nominal,2.7020829700501983,0.4007956439222866,0.3461616740069038,0.49290483678847297,ground_segment_compromise
312,space,0.7231524234322637,0.23968240343933372,0,0.006477705983464345,0,0.005621108826232295,nominal,0.12300271707232222,0.05453010704230577,0.8541367208603463,0.11114743111785427,benign
313,space,-0.44207721788116716,0.5168402016678744,4,0.0614193504412315,0,0.003396926184795871,nominal,0.2190571950440849,0.047577437481116334,0.9101380982941294,0.28333910636461135,benign
314,space,1.453743793110736,0.6448709022531359,3,0.005358287902231133,0,0.0030835212167619874,nominal,0.10153737915437494,0.00341116697754848,0.9450936336900326,0.033969366977737614,benign
315,link,0.816420740023068,0.463333131299843,7,0.05176942433412367,0,0.003456569355418593,degraded,0.02469372611555845,0.08200327277730123,0.8180992622191734,0.1492587948082358,benign
316,link,1.4132404351801382,0.46691987156929404,5,0.0028026193305418735,0,0.001980030303075535,nominal,0.156678664539451,0.03963327980251828,0.8776116948521915,0.23878952688018223,benign
317,ground,1.6480417245397176,0.40661154484923595,6,0.08890056519351626,0,0.0027914413322230446,lost,0.1261903681543877,0.0018857451424737631,0.859478666412398,0.20451745512370262,benign
318,link,1.3588827045624117,0.6354417042700367,8,0.023091410385358477,0,0.008032121232440933,degraded,0.1039786767471083,0.06517648832327219,0.9322932410647304,0.2709820866716742,benign
319,space,0.7847811536495116,0.4343708310346853,5,0.07642316579506779,0,0.00012577812486195384,nominal,0.1183324906073647,0.048335662595320156,0.8008212405794898,0.0033040075006822377,benign
320,space,1.574795344849313,0.7168396488087085,5,0.03808497268767022,0,0.0047710981769392615,nominal,0.11280853028471391,0.07386622011854252,0.9998414597886882,0.08605399369415999,benign
321,ground,2.1120223893441503,0.8275305016798242,5,0.04932736440013237,0,0.0052011541450239455,nominal,0.11918796448884628,0.028895530197519267,0.8852244741944971,0.16569644921228338,benign
322,space,1.1285692329040478,0.538811013276751,2,0.04469473250182476,0,0.004102928029439465,nominal,0.19289642804638418,0.07319227176850562,0.8730455852513764,0.16062400065344032,benign
323,space,1.1612232820210044,0.7555845456297605,2,0.15188653723581794,0,0.022658751362459942,degraded,2.2158158148187987,0.5739675468117834,0.2893351382023959,0.7121941757148315,spoofing
324,link,0.4666586483470685,0.5099972070713358,6,0.3901885287354176,0,0.009621958762779914,degraded,2.482489775243069,0.5862509957120261,0.30867146064092366,0.5985951685620419,ground_segment_compromise
325,ground,0.6502927299383563,0.5323397053409505,18,0.6203944682434342,0,0.004535172348010319,nominal,1.053618911204974,0.5311490858797789,0.2357034458888414,0.5077907307732051,unauthorized_command
326,space,1.1040275159120272,0.35537374039654834,5,0.07903581427537981,0,0.0034022299445125703,nominal,0.04769604920733737,0.030404761045120517,0.9019970158626994,0.13817476520839997,benign
327,link,0.8018948288594483,0.47884242488157697,7,0.6716784864516688,0,0.001116359293960616,degraded,1.5757916359191004,0.3764625092873114,0.45303624888970967,0.8033960859961848,payload_data_manipulation
328,link,1.7616133535894196,0.5639930382290326,4,0.026746159300386152,0,0.006155526231931792,nominal,0.0010397070379668388,0.04462167610604397,0.9532608142237801,0.14938457777467914,benign
329,link,0.9190950980750194,0.5024622314702718,6,0.10990108004505081,0,0.0007238939826431035,nominal,0.055081675603621816,0.01695806410656546,0.87501988106367,0.15268253430278586,benign
330,link,0.6557036733674313,0.22522217648228599,6,0.021496807482556283,0,0.0012646424540357114,lost,0.1351571271110002,0.060664146357986254,0.9542486148066356,0.011643884343540634,benign
331,space,1.147780300893373,0.5578044101210806,3,0.1519846445006015,0,0.003032081937596749,lost,0.060775196380523255,0.08598502091372391,0.9823153774526105,0.10368605067023685,benign
332,ground,11.717789593319747,3.3957510440801473,5,0.0799138374131698,1,0.15350387359109824,nominal,1.430952131129001,0.5750251445973931,0.18583994936760723,0.9152512153655104,uplink_jamming
333,ground,2.150296702415607,0.683308153060421,6,0.1421425540040836,0,0.03666835421585827,nominal,2.3244718031296356,0.6451254656954613,0.012204649129306588,0.5231122857428843,spoofing
334,space,0.6302927841986548,0.494156718829203,7,0.06074412654643337,0,0.0049044909673595,nominal,0.09986069446665494,0.03933819195968334,0.8309685363240455,0.05487687778862541,benign
335,ground,1.0034821117209687,0.3394383930102486,8,0.0007286751783458634,0,0.0018262513025310112,nominal,0.1770161989909943,0.034922757726180774,0.8713446338617813,0.17774489817047892,benign
336,link,1.1913267757387458,0.47058032956111595,18,0.06102513224647018,0,0.013282013422957819,nominal,2.240676998946705,0.4342419453514844,0.46372834647811084,0.6951206931503241,unauthorized_command
337,ground,3.3417914681189638,0.7670390966375887,5,0.2098629318009658,0,0.021125745617956434,nominal,2.1990473896766405,0.5351406668842283,0.15888979306699128,0.960155886220751,spoofing
338,link,2.5299285004112995,0.9328082990669334,5,0.13407871475745875,0,0.0362251764845727,nominal,1.5515691093746595,0.21047816881453146,0.3666140469251547,0.7745152437377623,spoofing
339,link,0.9897939283669357,0.4786941789611834,6,0.04964836325187667,0,0.008868315394689592,nominal,0.1346961616595629,0.06433178679519304,0.845620075580477,0.276666995446458,benign
340,space,1.1664997406164328,0.4605997036447315,7,0.05253740985384556,0,0.0011305296783451014,nominal,0.11620133860585118,0.04830955381965755,0.8877222871879288,0.22809349533132717,benign
341,ground,0.061503302274456995,0.3928885840602411,8,0.021354377914128884,0,0.00509113385187522,nominal,0.0947516146218188,0.0622558148316658,0.8018620581524708,0.13271812222445808,benign
342,space,0.5106596342953236,0.42758078993903603,4,0.03686203787887204,0,0.00695881574368485,degraded,0.1270161135368709,0.02462017020338564,0.86448996194213,0.13206651787684956,benign
343,link,1.0678282096453489,0.6111882903291684,14,0.05490395926775303,0,0.0010101494166456426,lost,1.3925969320556784,0.5135859424081657,0.38494780874603657,0.41405977322043297,unauthorized_command
344,link,0.973747465730674,0.8017880528480426,2,0.10585541388067579,0,0.009925977185816602,nominal,0.10379455192603874,0.06245326387890294,0.8682040344512068,0.28855946230439955,benign
345,space,0.9773728490178317,0.2533797389970289,5,0.12309519405602327,1,0.0036412105684150544,nominal,0.14266007725257773,0.050588611833551046,0.860656205213089,0.10877496377840312,benign
346,space,1.2583222229679836,0.31284405682670074,6,0.04938521007895979,0,0.0032073309234467305,lost,0.17467371067365023,0.09237950293836197,0.8376770018669746,0.016874008294551743,benign
347,space,1.2286621405433826,0.9196442949093494,6,0.060887573051788636,0,0.009440412782809274,nominal,0.12216190490426065,0.02486705498741904,0.9520929212552134,0.2954787325324475,benign
348,link,1.0842567011667146,0.3446315704218528,5,0.1293965871954979,0,0.006547707136020883,degraded,2.9656265473259498,0.39510462646440225,0.09816505250622731,0.6176602798824855,payload_data_manipulation
349,ground,0.5536762882838888,0.25003593208212715,5,0.02891759628020071,1,0.009871000859241166,nominal,0.10802947165858799,0.07724264807370158,0.8556434374137645,0.018482395587740775,benign
350,ground,0.44011197543537073,0.7138407858081849,5,0.03201081510701378,0,0.0062598391391795365,nominal,0.05529292805974115,0.0658720960651919,0.8597726377573736,0.057895202381708574,benign
351,ground,1.204869316384546,0.22368165630728376,4,0.02582105847179174,0,0.004691774960927717,nominal,0.0920674408265494,0.054351590726859245,0.8455067753872927,0.08388042979353955,benign
352,link,1.7976414972535146,0.4379852953451858,7,0.06639068089157193,0,0.009556394617234216,degraded,0.09968991542834622,0.04846603605142655,0.9992593608490452,0.25366535864906986,benign
353,ground,10.393687040337259,3.6009215718155243,4,0.25644478926073844,0,0.17549303155514873,nominal,2.1564981522674143,0.30101844812008527,0.08294733938043426,0.6636792246150653,uplink_jamming
354,space,0.6625607517849412,0.6011470864945598,4,0.09286041949577468,0,0.005992775178235919,nominal,0.08007465410587432,0.05972342482931748,0.9337506508899628,0.16286343970824155,benign
355,space,0.6787493083196248,0.6367458224441147,12,0.08424953177780169,0,0.01362920230850544,nominal,1.9659885941068629,0.6568969868949063,0.20263148673733025,0.7295610960090656,unauthorized_command
356,space,3.102917390523237,0.3057867801999684,7,0.25504814261474607,0,0.03241394697401294,nominal,1.6994367236655765,0.6165916520255224,0.2427922449891301,0.6362091315943676,spoofing
357,link,1.7641602930341853,0.39898512231792854,4,0.03249779143721072,0,0.009613346311948063,degraded,0.10009537061384538,0.05950553742442928,0.8466089256533745,0.17208835738287234,benign
358,link,1.9803719766990573,0.567591110829005,15,0.09893110943128515,0,0.010006103127090295,nominal,2.3115436739445476,0.40015591471232814,0.0007706553160808482,0.4720955552413732,unauthorized_command
359,space,1.811628345264027,0.6204074846763565,7,0.014836529358559187,0,0.006083500465316787,nominal,0.1252316810463026,0.03858872614386941,0.8625087304473444,0.2743325188462015,benign
360,ground,0.2508155072670821,0.7286639647923138,13,0.17296957661999926,0,0.004224165171759033,nominal,2.5497435126665406,0.48112884002601664,0.3395178441357717,0.4943413990565401,unauthorized_command
361,space,7.994967460871893,4.6404297819631894,2,0.4089213514461617,0,0.11091649707538369,nominal,2.4725366339345456,0.5136749609937632,0.5846096739144184,0.427757150404,uplink_jamming
362,space,1.075615536083421,0.8926171769363009,3,0.0033852010080680606,0,0.0020015421124936683,nominal,0.13641726065347715,0.04442232725053661,0.9284556327014231,0.011508466436392395,benign
363,space,14.106280367482416,6.133334788147937,8,0.24101431916110663,0,0.05471689325884213,nominal,2.1010826888539462,0.5296654852958418,0.33331504083763175,0.8437730107917969,uplink_jamming
364,link,0.3898821503871397,0.2749470220384681,5,0.03400054555206805,0,0.008378413809055185,degraded,0.13694116417251828,0.07560664607743457,0.8710579286438638,0.014748248746514446,benign
365,ground,0.8231647078566869,0.4970077470119853,4,0.00945842398914968,0,0.0009198451067079994,nominal,0.12164222769251387,0.02572609372100694,0.8219272565070374,0.17010983505036825,benign
366,link,0.8257703134310492,0.6406626122915184,2,0.22585204942374915,1,0.005423865601904387,nominal,1.6409676081908677,0.44121436950919996,0.36225308630256775,0.49835903257192166,payload_data_manipulation
367,ground,3.2306108487662146,0.6480262930156997,4,0.24508546294687478,0,0.03966551274470484,nominal,1.5815098227802065,0.48855276282011373,0.3683075670046346,0.4526305850319786,spoofing
368,space,1.0738779537000642,0.2116709706978373,4,0.016371035305137324,1,0.0037802494943440204,nominal,0.15449524795454153,0.038576320518316276,0.9794596991499477,0.15546549469077822,benign
369,space,0.4975514036865376,0.2923818965865508,8,0.007289178276919687,0,0.0039959851162086795,nominal,0.14230204292595305,0.04572346363156266,0.9341081013012182,0.09550560664080326,benign
370,ground,1.6968143379286722,0.4120839448875519,2,0.024328144357872086,0,0.0002090951233523497,degraded,0.10717132834287467,0.06743048772175869,0.8708847983974772,0.11434406461042067,benign
371,link,0.8699487750867516,0.23983140527540042,3,0.04726652558399028,0,0.003923821009327213,nominal,0.1307167942313726,0.000738722003074968,0.84731358504222,0.2189979673934891,benign
372,ground,0.5992022161231318,0.5974632966437823,6,0.044647660079268785,0,0.0003332319943950846,degraded,0.08864219579330289,0.06914817853923547,0.8579761359067719,0.004354528358282639,benign
373,space,0.36811546138972884,0.22588819158659806,5,0.03708871847786699,0,8.45149606246054e-05,nominal,0.03939716741367191,0.09319478521322,0.9775635280671638,0.031398190172368876,benign
374,ground,0.0692577747222558,0.32128099725617587,15,0.03943363772095744,0,0.003009909961451711,nominal,1.9838615529486912,0.5520756120358711,0.346212241014335,0.532688566066416,unauthorized_command
375,space,0.8360967700617385,0.48242650881408305,7,0.07248386076131055,0,0.002923030465548375,nominal,0.06009865589523353,0.05584695614691506,0.8872488896728635,0.2915852535779417,benign
376,ground,1.3294770673905183,0.41073358424656303,6,0.003826654250966351,0,0.008634914504628183,lost,0.11509366903605059,0.07779528267892712,0.9802518415593127,0.04917607861408346,benign
377,space,0.32739516459569873,0.5531865172636524,3,0.09947407781856898,0,0.002788719262609649,nominal,0.08606455378901764,0.05528541146123609,0.8077183123876268,0.2636643437738556,benign
378,ground,0.7983561040445306,0.5169053967568649,5,0.13785886372961245,0,0.0027489565825708773,nominal,0.10283708416484097,0.06839743031908861,0.8400679642192885,0.06330200751225781,benign
379,link,12.037846480179796,4.5016888958794645,7,0.2915154112843596,0,0.14896454606796258,nominal,2.450762753051679,0.43512631953194103,0.4926470171989446,0.4554075033672594,uplink_jamming
380,link,9.717244061131778,7.073778682803283,10,0.18830318850362493,0,0.08318567297100256,degraded,2.3095164732942663,0.6318197067234026,0.1473789444292887,0.465567667220896,uplink_jamming
381,link,1.6418250785224064,1.242720177653464,4,0.22598876421688965,0,0.03133913903625171,degraded,2.415944096827937,0.40252588137140694,0.4235294668090329,0.9469832138411821,spoofing
382,space,9.693087300200363,5.49569802116365,5,0.08878639461260195,1,0.09916568087618284,nominal,1.7245088054672153,0.5396032179542929,0.041504514303250306,0.5987249813971129,uplink_jamming
383,link,0.6598250877486318,0.138364415493968,3,0.043295577320156035,0,0.00486057541902681,nominal,0.20493661770252125,0.022291812163637414,0.9952156664945038,0.15969130915444987,benign
384,link,2.028905588548881,0.21231776664108815,5,0.5199389320857912,0,0.008162278518628002,nominal,1.204929084659851,0.43353489024979375,0.43866178980213727,0.5453100673562606,payload_data_manipulation
385,space,0.6253063000275656,0.43813751729959854,4,0.03472979118239914,0,0.0026230493138443955,degraded,0.11605760000884281,0.033453463967018024,0.9750742526654467,0.1246480190087743,benign
386,link,1.824082412285345,0.5982891021788804,6,0.06251313829267068,0,0.003209354383194404,nominal,0.08919478144083404,0.029669512756347955,0.8961883216168607,0.11289354508649928,benign
387,ground,1.7665019753634699,0.7425475028524859,5,0.0032260899742051047,0,0.001988917029380174,degraded,0.13606132718743688,0.021150341488141065,0.8669636689426903,0.09909230626706353,benign
388,link,1.0575007639262286,0.28031815640748947,4,0.012301532779325981,0,0.003777968239094115,nominal,0.17562653511512755,0.027368747869073402,0.8510174444842796,0.03811007279196952,benign
389,link,0.6056517453953667,0.7746811884700509,7,0.008548453520042886,0,0.0010612541856490243,degraded,0.103203033509309,0.009787330522407225,0.8222069846047719,0.13282948705856837,benign
390,link,1.1530679575778553,0.29478383116087514,3,0.04916414587001534,0,0.007101732665901607,degraded,0.15326881361298014,0.04483908968777677,0.8503629404018264,0.29430884673452284,benign
391,space,11.136368006680796,4.303979838399048,3,0.40083752101440007,1,0.053297978305898545,nominal,2.2950023805522357,0.7540391097681434,0.4453206054726795,0.7058413060023623,uplink_jamming
392,space,0.7322922648298902,0.3747726937502156,8,0.07169948370984576,0,0.0002513972575631418,nominal,0.05475926080941438,0.05115972770067405,0.8415541258879458,0.006084094468374246,benign
393,link,1.0666998271506347,0.39421549952293794,4,0.050239072636071164,0,0.0033774799673484722,degraded,0.1195604663618697,0.06163563541256725,0.9715531096744885,0.14849483841373828,benign
